UserID,Name,Gender,Interests,Country,language,age,rate,price/h
72929,Christopher Barker,Female,"'History', 'Books', 'Politics'",Ukraine,"'Russian', 'Chinese', 'English'",48,1.1,21
92007,Joyce Phillips,Male,"'Movies', 'Politics', 'Outdoor activities', 'Technology'",France,'Hindi',60,4.2,17
48746,Bobbie Finlay,Female,"'Photography', 'Travel', 'Cooking'",United States,"'Italian', 'Japanese'",54,3.4,17
58143,Eric Wiedmann,Male,"'Gardening', 'Fashion', 'Nature'",China,'Chinese',46,2.6,15
40046,Frank Salas,Male,"'Cooking', 'Sports'",Hungary,"'French', 'Italian', 'Russian', 'German'",23,1.2,19
40303,Michael Lovin,Female,"'Finance and investments', 'Politics'",India,"'Hindi', 'Portuguese', 'Japanese'",55,3,21
77255,Florene Kilburn,Male,"'History', 'Business and entrepreneurship'",United States,"'Italian', 'Arabic'",33,4.6,15
12541,Judith Loving,Female,"'Fashion', 'Nature', 'Sports', 'Food and dining'",India,'Spanish',63,3.6,10
43999,Victor Morales,Male,"'Books', 'Fitness'",Mexico,"'Arabic', 'Spanish'",30,1.8,10
79588,Bonnie Grant,Female,"'Food and dining', 'Outdoor activities'",United Arab Emirates,"'English', 'German'",39,4,17
97864,Margarita Rios,Female,"'Gardening', 'Photography', 'Food and dining', 'Social causes and activism'",Burkina Faso,"'Portuguese', 'Italian', 'German', 'Japanese'",31,4.9,12
80021,Albert Logan,Female,"'Food and dining', 'Fashion', 'DIY and crafts', 'Parenting and family', 'Art'",India,"'Japanese', 'Portuguese'",33,3,22
28353,Shanika Seller,Female,"'Business and entrepreneurship', 'Technology', 'Travel', 'Technology', 'Fashion'",Mexico,"'Arabic', 'Japanese', 'English', 'Hindi'",40,4.6,18
30184,Deborah Thompson,Female,"'Cars and automobiles', 'Movies'",Russia,"'Arabic', 'English', 'Hindi', 'Russian'",28,1.7,13
82466,Catherine Scott,Female,"'Food and dining', 'Beauty', 'Gardening'",Thailand,"'Hindi', 'English', 'Japanese'",36,4.8,16
24969,Lorrie Whitmire,Male,"'Movies', 'Politics', 'Business and entrepreneurship', 'Nature'",Poland,'Hindi',59,2,13
33513,Michael Johnson,Female,"'Science', 'Outdoor activities', 'Nature'",United States,'Japanese',24,4.4,11
50860,Nicholas Cone,Male,"'Technology', 'Beauty'",Colombia,"'English', 'Arabic', 'Portuguese'",33,2.1,20
12854,Edmund Williams,Male,"'DIY and crafts', 'DIY and crafts', 'Movies', 'Cooking', 'Fashion'",United Kingdom,"'Chinese', 'Hindi'",43,1.6,24
86419,Anna Stutzman,Female,"'Music', 'Fitness', 'Nature', 'Movies', 'Fashion'",Spain,"'Russian', 'Chinese', 'Portuguese'",64,1.9,16
13082,Donald Neal,Male,"'Fashion', 'Education and learning'",Netherlands,"'English', 'Spanish', 'Hindi'",25,2.9,13
10373,Christina Bagwell,Female,"'Fashion', 'Beauty', 'Gardening', 'Movies', 'Books'",China,"'French', 'Japanese'",31,4.4,20
55057,Janette Fry,Male,"'Fitness', 'Education and learning', 'DIY and crafts', 'Technology'",Mexico,"'French', 'Spanish', 'Arabic'",55,4.5,18
93740,Chad Phillips,Male,'Technology',Russia,'Hindi',66,4.4,18
28025,Sarah Hollandsworth,Female,"'Fashion', 'Outdoor activities'",Madagascar,"'Italian', 'Chinese', 'Portuguese'",57,2.2,12
7182,Collette Peterson,Female,"'Fitness', 'Nature', 'Technology', 'Travel'",India,"'German', 'Spanish', 'Japanese'",24,1.6,10
36095,Kenda Veazey,Female,"'History', 'Photography', 'Movies', 'Politics', 'Pets'",United States,"'Russian', 'Portuguese'",28,3.8,19
76293,Benjamin Taylor,Female,"'Fashion', 'Fashion'",Kazakhstan,"'Hindi', 'Italian', 'Japanese', 'English'",65,4,13
12153,Janice Lee,Female,"'Parenting and family', 'Books', 'Social causes and activism', 'Movies', 'Politics'",Colombia,"'Arabic', 'German', 'Chinese', 'Italian'",60,4.6,23
46897,Mary Hains,Female,"'Politics', 'DIY and crafts', 'Gaming'",Papua New Guinea,"'Portuguese', 'German', 'Russian', 'English'",50,1.2,18
29266,Eric Thompson,Female,'Fashion',Brazil,'Hindi',21,1.4,16
96275,William Davis,Female,"'Politics', 'Technology', 'Beauty'",Senegal,"'Chinese', 'English', 'Japanese'",31,4.6,10
44078,Joseph Kipp,Male,'Nature',Colombia,"'German', 'French', 'Chinese'",45,1.2,14
45821,Bonnie West,Male,'Sports',Republic of the Congo,"'Hindi', 'Chinese'",46,3,24
94715,Phillip Rodriquez,Female,"'Photography', 'Beauty'",Japan,"'German', 'Chinese', 'English', 'Arabic'",57,3.1,11
20566,Mary Janes,Male,"'Travel', 'Gaming', 'Music', 'Fashion'",United States,"'Hindi', 'German'",55,2.3,22
83092,Maria Miller,Male,"'Cooking', 'Technology', 'DIY and crafts', 'Gardening'",Uganda,"'Spanish', 'Italian', 'Chinese', 'English'",43,1.3,25
72468,Crystal Mueller,Female,"'Fashion', 'Pets', 'Technology'",Turkey,"'Chinese', 'German', 'English', 'Portuguese'",50,2.2,21
97735,Rose Tvedt,Male,"'Finance and investments', 'Outdoor activities', 'Social causes and activism', 'Nature', 'DIY and crafts'",Afghanistan,"'Russian', 'Japanese'",57,3,19
56818,Andrea Shockley,Male,"'Beauty', 'Technology', 'Education and learning', 'Beauty', 'Books'",Myanmar,"'German', 'Chinese'",25,4.3,16
32415,Charles Chaffin,Female,"'Nature', 'Beauty', 'Fitness'",Pakistan,"'French', 'German', 'Chinese', 'Spanish'",56,4.8,17
77646,Tamera Rankin,Male,'Gardening',Belgium,"'French', 'Arabic', 'Spanish'",24,3.3,10
70371,Donnell Mcbeth,Female,"'History', 'Cooking'",China,'Hindi',20,4.4,14
89855,Marilyn Fifield,Female,"'Sports', 'Fashion', 'Music', 'Travel', 'Fashion'",Colombia,'German',46,1.9,14
7131,Paul Beecher,Female,'DIY and crafts',Morocco,"'German', 'English', 'Portuguese', 'Russian'",28,4.4,17
71307,Darwin Kendall,Female,"'Photography', 'Education and learning'",China,"'English', 'Russian', 'Italian', 'Arabic'",49,1.7,10
97894,Gregory Ziolkowski,Male,'Cars and automobiles',United Kingdom,"'Russian', 'English', 'Chinese', 'Japanese'",52,3.3,19
57491,Kathleen Herring,Female,"'Health and wellness', 'Music', 'Books'",China,'Portuguese',52,1.5,21
82168,Janell Cantrell,Female,"'Books', 'Music', 'Photography'",Russia,"'Japanese', 'Portuguese', 'French'",42,4.1,11
1745,Robert Mcdonnell,Female,'Movies',Algeria,"'French', 'Chinese', 'Spanish', 'Italian'",56,4.7,13
68548,Audrey Corbitt,Female,"'Food and dining', 'Music', 'History'",Tajikistan,"'Russian', 'Japanese', 'Hindi'",27,2.6,21
12309,Joseph Phillips,Female,"'Technology', 'DIY and crafts', 'Finance and investments', 'Outdoor activities', 'History'",United Kingdom,"'Italian', 'Russian', 'Portuguese', 'Spanish'",43,3,22
22478,Ruth Cramer,Female,'Books',Japan,"'Arabic', 'Portuguese', 'Hindi'",55,1.6,18
54352,Christian Buckhannon,Female,"'Sports', 'Art', 'Parenting and family'",Venezuela,'Russian',22,4.1,11
32056,Wendy Burnham,Female,"'Science', 'Books', 'Politics', 'Music'",India,'French',30,2,18
18176,Shawn Humphery,Male,"'Finance and investments', 'Politics'",Myanmar,"'Italian', 'English', 'Hindi', 'Chinese'",54,1.5,20
53214,Gregory Lasher,Male,"'Travel', 'Art'",India,"'Spanish', 'Arabic', 'English'",38,4,12
99979,Jasmin Potter,Female,"'Finance and investments', 'Gaming', 'Science'",Kazakhstan,"'Spanish', 'French'",22,3,12
97287,David Stacey,Female,'Finance and investments',United Kingdom,"'Hindi', 'Portuguese', 'English'",48,4.1,18
95575,Jeffrey Hutt,Male,"'Nature', 'Music'",Algeria,"'Japanese', 'Hindi', 'Russian'",25,4.2,13
21169,Glenn Shinault,Female,"'Art', 'Politics'",Canada,'Hindi',65,4.8,14
68965,Jamie Jennings,Female,"'Health and wellness', 'Books', 'Science'",Indonesia,"'Portuguese', 'Spanish', 'French'",54,3.8,15
35437,David Rivera,Male,"'Science', 'Photography', 'Business and entrepreneurship', 'Gardening', 'Fashion'",India,"'French', 'Chinese'",28,2.1,12
2118,Lena Parker,Female,'Cars and automobiles',United States,"'Arabic', 'Japanese', 'English', 'Russian'",39,4.3,12
33335,Jose Deboer,Female,"'Technology', 'Photography', 'Photography'",India,"'French', 'Italian', 'Chinese'",31,2.2,24
74316,Charlene Grandy,Female,"'Education and learning', 'Travel'",Palestinian Territory,"'Spanish', 'German', 'English', 'Russian'",57,2.4,12
27102,Lewis Baker,Female,"'Music', 'Food and dining', 'Gaming', 'Outdoor activities', 'Pets'",Germany,"'Russian', 'German'",57,2.5,13
53606,Dorothy Mcgill,Female,"'Parenting and family', 'Travel', 'Education and learning', 'Science'",India,"'French', 'Japanese', 'English', 'Arabic'",54,2.8,25
64961,James White,Female,'Nature',China,"'Russian', 'Italian', 'English'",47,1.4,11
80332,Glenn Mcsween,Female,"'Cars and automobiles', 'History', 'Music'",Chile,"'Chinese', 'Spanish', 'Hindi', 'Japanese'",64,3,17
387,Roman Gibbs,Female,"'Cooking', 'Travel'",Ecuador,"'French', 'Spanish', 'Arabic'",60,3.8,17
99207,Gloria Fisher,Male,"'Finance and investments', 'Sports', 'Education and learning', 'Pets', 'Gaming'",Italy,"'Hindi', 'Russian', 'Italian', 'Spanish'",56,3.2,23
24185,Jennifer Toler,Male,'Beauty',Dominican Republic,'Spanish',43,1.9,12
34841,Sandra Palmer,Male,"'Photography', 'Music', 'Parenting and family', 'Art', 'Fashion'",Angola,"'Hindi', 'Italian', 'French'",54,3.3,20
54203,Janet Young,Female,"'Science', 'Gardening', 'Pets'",Kosovo,"'French', 'Italian'",69,3.1,24
49250,Raquel Petersen,Male,"'Cooking', 'Health and wellness', 'Parenting and family', 'Social causes and activism'",China,"'Japanese', 'Spanish', 'Chinese'",33,4.9,21
10372,Jamie Fujioka,Male,'Cars and automobiles',India,"'French', 'Chinese'",54,4.9,18
8203,Glenda Garvin,Male,"'Science', 'Gardening', 'Technology', 'History', 'Nature'",India,"'Japanese', 'French', 'Spanish'",42,1.2,17
4518,Priscilla Schuster,Female,"'Gardening', 'Travel'",China,"'French', 'Chinese', 'Portuguese'",53,1.6,11
14040,Norma Alexander,Female,'Movies',China,"'Italian', 'Japanese'",48,2.8,11
2439,Maria Degirolamo,Male,"'Photography', 'Art', 'Finance and investments', 'Gaming', 'Movies'",Italy,"'German', 'Portuguese', 'Arabic', 'Russian'",63,2.8,25
94101,Janine Stulce,Male,"'Fitness', 'Technology', 'Gaming', 'Politics', 'Technology'",Poland,"'Portuguese', 'Italian', 'French'",21,2.5,20
87103,Michael Smith,Male,"'Parenting and family', 'Parenting and family', 'Sports', 'Cooking', 'Finance and investments'",Belgium,"'Spanish', 'French'",47,3.2,22
95325,Robert Folts,Female,"'History', 'Outdoor activities'",China,'Italian',37,2.8,12
22302,Lawrence Reid,Male,"'Beauty', 'Gaming'",United States,"'Portuguese', 'Chinese', 'Hindi', 'Spanish'",31,4.2,24
40049,Scott Lind,Female,'Outdoor activities',India,"'Spanish', 'Italian'",54,1,10
95490,John Dolan,Male,'Gardening',Saudi Arabia,'Chinese',20,2.5,20
35898,Lyman Burgoon,Female,"'Photography', 'Education and learning', 'Fashion', 'Pets'",China,"'Japanese', 'English'",63,4.5,25
61232,Margaret Delgado,Female,"'Sports', 'Finance and investments', 'Gaming', 'Pets', 'Art'",India,"'Spanish', 'English', 'French', 'Russian'",21,3,11
23826,Matthew James,Female,'Technology',Hungary,"'English', 'German', 'Spanish', 'Portuguese'",35,4.8,21
29427,Marie Loffelbein,Female,"'Movies', 'Photography'",India,'English',54,2.2,20
77453,Norberto Oates,Male,'Fitness',China,"'Arabic', 'Portuguese', 'Spanish', 'Japanese'",29,1.6,23
26940,Joesph Ishak,Female,"'Photography', 'Health and wellness', 'Books', 'Parenting and family'",Russia,'Russian',40,4.1,11
62722,Suzanne Masse,Male,"'Fitness', 'Gaming', 'Pets', 'Health and wellness', 'Fitness'",India,"'Russian', 'Hindi', 'Arabic'",47,1.9,24
8971,Dorothy Kane,Female,"'Beauty', 'History', 'Music', 'Fashion'",Belgium,"'French', 'Japanese', 'Italian', 'English'",46,2.4,15
50199,Ruth Amos,Male,"'Health and wellness', 'Parenting and family'",India,'Portuguese',41,3.7,18
74590,Malia Mitchell,Male,"'Art', 'Parenting and family', 'Gaming', 'Sports', 'DIY and crafts'",United States,"'Hindi', 'English', 'Japanese', 'Chinese'",28,4.3,18
53478,Donald Rothe,Female,'Fashion',China,"'Portuguese', 'Hindi', 'French', 'Arabic'",56,2.6,11
44252,Eunice Yee,Female,"'Business and entrepreneurship', 'Technology'",China,"'French', 'Hindi'",43,1.9,15
27265,Leonard Salinas,Female,'Fitness',Norway,"'German', 'Chinese', 'Arabic', 'Hindi'",33,1.1,25
20747,Joshua Reeves,Female,"'Gaming', 'Gardening', 'Finance and investments', 'Politics', 'Parenting and family'",Japan,"'Italian', 'Portuguese'",59,3.1,16
82069,Robert Randolph,Male,"'Fashion', 'Sports'",Myanmar,"'Italian', 'Japanese', 'Arabic'",31,2.8,16
56175,Ericka Caminiti,Female,"'Pets', 'Nature', 'Sports'",Netherlands,"'Japanese', 'Spanish', 'Arabic', 'German'",40,1.3,18
19971,David Joseph,Female,"'Fashion', 'Nature', 'Sports', 'Technology', 'Books'",Philippines,'Chinese',39,1.7,18
83149,Lorri Evans,Female,"'Social causes and activism', 'Technology', 'Fashion', 'Business and entrepreneurship', 'Science'",Spain,"'French', 'Arabic', 'Japanese', 'Spanish'",50,3.6,11
61470,Michael Mason,Male,"'Pets', 'Music', 'Education and learning'",Guinea,"'German', 'English'",51,1.8,18
76350,Marcia Brown,Female,"'Finance and investments', 'Pets', 'Politics', 'Beauty'",Egypt,"'French', 'Spanish'",19,1.4,13
41255,Thomas Ware,Female,"'Movies', 'Business and entrepreneurship', 'Art', 'Health and wellness'",Romania,"'Japanese', 'German'",65,3.3,23
42804,Rolf Bowers,Female,'Food and dining',Egypt,"'Arabic', 'English', 'Japanese', 'Italian'",44,4.4,23
67397,David Ling,Female,"'Cooking', 'Art', 'History'",Japan,'Hindi',68,2.9,14
7768,James Nutting,Female,"'Cooking', 'Business and entrepreneurship', 'Science', 'Nature'",Turkey,'Hindi',31,1.5,15
35815,Kathleen Shellhamer,Female,"'Science', 'Travel', 'Health and wellness', 'Finance and investments'",United States,"'Portuguese', 'Arabic', 'Italian', 'German'",44,1.1,23
64489,Maureen Guarini,Male,"'Technology', 'Outdoor activities', 'Music', 'Parenting and family'",Australia,"'Russian', 'Arabic', 'Portuguese', 'Italian'",33,1.4,22
46110,Hang Adkinson,Female,"'Beauty', 'Cars and automobiles', 'Music', 'Beauty', 'Gardening'",Indonesia,'Japanese',25,3.5,11
95769,Rose Davis,Female,'Education and learning',United States,"'Portuguese', 'English'",51,2.8,17
94710,Beulah Tyree,Male,"'Business and entrepreneurship', 'Art', 'Movies', 'Technology'",Italy,"'Portuguese', 'Hindi'",21,2.4,13
96256,Judy Dixon,Female,"'History', 'Pets'",India,"'Italian', 'Spanish'",60,4.1,23
34743,Donald Drake,Male,'Technology',United States,"'Italian', 'Russian'",59,3.3,20
31510,Jermaine Walters,Male,"'Sports', 'Nature', 'Gaming', 'Fashion'",Italy,'Chinese',55,4.2,15
91487,Ka Anklam,Male,'Finance and investments',Russia,"'Portuguese', 'Russian'",22,3.1,13
93779,Mauricio Hatton,Female,"'Health and wellness', 'Fashion', 'DIY and crafts', 'Outdoor activities'",United States,"'Italian', 'Portuguese', 'Japanese'",44,2.4,19
39010,Jose Delarosa,Female,"'Art', 'Fashion', 'Health and wellness', 'Fashion'",United States,"'French', 'German', 'Hindi', 'Italian'",34,2.4,10
94315,Ruth Robertson,Male,"'Science', 'Politics'",Russia,"'French', 'German'",54,4.3,16
21380,Jean Elliott,Female,'Fashion',Honduras,"'Chinese', 'Russian', 'English', 'Arabic'",68,4.3,13
39692,Karen Archibald,Male,"'Food and dining', 'Travel', 'Politics', 'Nature', 'Politics'",Israel,"'German', 'Italian'",68,2.1,11
2481,Connie Favorito,Female,"'Parenting and family', 'Technology', 'Music', 'Books', 'Cooking'",Uzbekistan,"'Arabic', 'Russian', 'Hindi', 'English'",24,3.4,22
48350,Sandra Lipka,Female,'Food and dining',United States,'Hindi',50,3.5,10
80462,Joseph Randall,Female,"'History', 'Pets', 'Science', 'Technology'",Brazil,'Japanese',36,3.3,10
96964,Ken Killingworth,Male,'DIY and crafts',Russia,"'Portuguese', 'Chinese', 'German'",69,3.9,25
59735,George Willard,Male,"'Gardening', 'Gardening'",United States,"'Hindi', 'Russian', 'Japanese', 'Portuguese'",64,1.7,20
21092,Patricia Ham,Female,"'Science', 'Fitness', 'Parenting and family', 'Cars and automobiles', 'Movies'",United States,'Hindi',22,4.7,11
45652,Christopher Buchman,Female,"'Art', 'Cooking', 'Science'",United Kingdom,"'English', 'Italian'",26,2.4,20
55663,Emilio Galvez,Male,'Books',Spain,"'Japanese', 'Russian', 'French'",66,3.7,13
94832,Charles Pritts,Male,"'Art', 'Social causes and activism'",Mexico,"'Spanish', 'Chinese', 'Japanese'",46,3.5,14
65759,Joshua Gilbert,Female,"'Sports', 'Music', 'Pets', 'Parenting and family'",United States,"'German', 'Arabic', 'Russian', 'Italian'",39,1.8,23
14884,Dennis Candler,Female,"'Photography', 'Technology'",United States,"'French', 'Portuguese'",45,3.1,18
19430,Mildred Chesley,Male,"'Cooking', 'Cars and automobiles', 'Music'",China,"'Russian', 'Italian', 'French'",60,1.3,10
84363,James Thorpe,Male,"'Gaming', 'Education and learning'",Bulgaria,"'Spanish', 'Italian', 'German', 'Portuguese'",31,4.2,14
83457,Milton Runion,Male,'Technology',Australia,"'Portuguese', 'Chinese', 'Spanish'",45,1.4,16
52202,Alejandro Brantley,Male,"'DIY and crafts', 'Travel', 'Outdoor activities', 'Music'",United States,'Arabic',60,3.1,23
23580,Troy Pecci,Female,"'Finance and investments', 'Sports', 'Cooking'",Tanzania,"'English', 'French', 'Russian', 'Arabic'",47,1.5,14
24928,Sidney Cardoso,Male,'Cooking',Germany,"'Hindi', 'French'",39,3.4,22
93624,Adrian Heras,Male,'Technology',India,"'Japanese', 'Chinese', 'German'",53,3.2,12
30589,Henry Wannamaker,Female,"'Outdoor activities', 'Outdoor activities', 'Gaming', 'DIY and crafts'",Morocco,"'Chinese', 'Japanese'",35,3.9,15
61947,Jason Kyser,Male,"'Fitness', 'Gardening'",Haiti,"'English', 'Italian', 'Portuguese', 'German'",35,2.5,25
88187,Geraldine Greenlaw,Female,"'Business and entrepreneurship', 'Education and learning', 'Fashion', 'Science'",Peru,"'Chinese', 'Portuguese', 'Russian', 'English'",55,4.9,23
32903,Kathy Habegger,Male,'Outdoor activities',Brazil,'Russian',19,4.2,10
76390,Ashley Bisarra,Female,"'Health and wellness', 'Food and dining'",Iran,"'French', 'Italian', 'Spanish'",56,4.9,14
10120,Sylvia Diaz,Male,"'Music', 'Pets', 'Health and wellness', 'Fitness'",Portugal,'Italian',34,4.7,22
7307,Georgia Hare,Female,"'Health and wellness', 'Music', 'History'",India,"'Russian', 'French', 'Italian', 'English'",57,4.5,16
22726,Lawrence Kay,Female,"'Technology', 'Food and dining', 'Social causes and activism', 'Photography'",Romania,"'Spanish', 'Russian', 'Italian'",38,1.4,25
54786,Irene Gilman,Male,"'Pets', 'Outdoor activities', 'Gardening'",Japan,"'Chinese', 'Portuguese'",52,4.8,14
32349,Brian Jones,Female,"'History', 'Technology', 'Technology'",United States,"'Portuguese', 'Arabic', 'French'",58,3.5,11
44303,Sidney Seiberling,Male,'Politics',Pakistan,"'Spanish', 'French', 'German', 'English'",31,3.6,24
10880,Gregory Kemp,Female,"'Finance and investments', 'Travel', 'Food and dining'",Mexico,"'Portuguese', 'Chinese'",33,2.2,25
30173,Donna Adkins,Female,"'Nature', 'Sports', 'Finance and investments', 'Social causes and activism', 'Fitness'",United States,'Russian',35,5,24
40360,Ann Goins,Male,"'Politics', 'Beauty', 'Movies'",Russia,"'Japanese', 'English'",52,1.2,10
15653,Anita Cutright,Male,"'Pets', 'Gaming'",Hungary,'Spanish',67,3.3,21
45225,Jack Mathews,Female,"'Politics', 'Sports'",China,"'Spanish', 'Russian', 'German', 'English'",53,3.5,20
94957,Jason Smith,Female,"'Fitness', 'Cooking'",India,"'Chinese', 'Spanish'",42,3.9,11
73117,Ronald Fontanez,Female,"'Gaming', 'Politics'",Italy,"'German', 'Spanish'",54,2.2,12
4432,Jason Vue,Male,'Gaming',Georgia,'Italian',56,4.3,19
61720,Allegra Fala,Female,"'Outdoor activities', 'Travel', 'Social causes and activism'",Jordan,'French',43,4.4,20
43231,Frances Smith,Female,"'Travel', 'Health and wellness', 'Movies', 'Movies'",Italy,"'Spanish', 'Japanese', 'Portuguese', 'Arabic'",19,4.2,20
65091,Douglas Prater,Male,"'Movies', 'Social causes and activism', 'Fitness'",Japan,'Hindi',41,3.9,16
27484,Lisa Frizell,Male,"'Parenting and family', 'Outdoor activities', 'Food and dining', 'Social causes and activism', 'Finance and investments'",South Africa,"'Russian', 'Hindi', 'French'",34,3,10
14249,Kathleen Lawrence,Female,"'Politics', 'Beauty', 'Politics'",India,"'Spanish', 'Russian', 'Italian', 'Japanese'",39,3.3,11
42184,Margaret Beaulieu,Male,"'Health and wellness', 'Parenting and family', 'Cars and automobiles', 'Fitness', 'Fashion'",United States,"'Japanese', 'French', 'Portuguese', 'Spanish'",40,2.9,14
31143,Donna Richter,Male,"'Sports', 'Gardening'",Italy,"'Arabic', 'Chinese', 'Portuguese', 'Italian'",51,2.1,25
32610,Gabriel Tamburo,Male,"'Fashion', 'Music', 'Cooking', 'Finance and investments'",Algeria,'Spanish',43,3,12
35433,Lonnie Obryant,Female,'Politics',India,"'German', 'Portuguese'",69,3.5,25
45987,Sean Phillips,Female,"'Science', 'Pets', 'Social causes and activism', 'Health and wellness', 'History'",Japan,"'Italian', 'French', 'Portuguese', 'Russian'",53,4.3,25
4651,Emma Hamilton,Male,"'Art', 'Sports'",India,"'Spanish', 'Japanese'",38,4,10
99453,Pei Parker,Male,'Outdoor activities',China,'Arabic',57,3.3,17
4172,Dolores Russell,Female,'Gaming',Indonesia,"'German', 'Arabic'",45,1,24
8533,Mary Claudio,Female,"'Parenting and family', 'Travel'",India,'Chinese',43,3,24
675,Gary Thomas,Female,"'Business and entrepreneurship', 'Sports', 'Gaming', 'Parenting and family'",Spain,"'Portuguese', 'Arabic', 'Chinese', 'English'",51,2.1,11
43021,Cindy Jarrett,Male,"'Pets', 'Fashion', 'Outdoor activities', 'Books', 'Nature'",Germany,"'Japanese', 'Arabic', 'Russian', 'French'",66,2.4,23
96325,Brittany Mccafferty,Female,"'Fitness', 'Finance and investments', 'Finance and investments'",Syria,'French',67,1.3,14
3468,Sandra Peterson,Female,"'Pets', 'Parenting and family'",South Africa,'Russian',21,2.6,16
36284,Jason Bland,Female,"'Fashion', 'Gardening', 'Movies', 'Beauty'",Chad,"'Chinese', 'French', 'Japanese'",49,1.2,11
38068,Brian Ciccone,Female,"'Cars and automobiles', 'Music', 'Politics', 'Beauty'",Belgium,"'Arabic', 'Chinese'",37,2.6,13
21909,Richard Tipton,Male,"'Nature', 'Photography', 'Gaming', 'Movies', 'Science'",Indonesia,"'Arabic', 'Hindi'",66,4.6,18
21653,Shannon Shields,Male,"'Politics', 'Fitness', 'History', 'DIY and crafts', 'Music'",India,"'Hindi', 'Japanese'",38,1.9,21
32638,Luis Snyder,Male,"'Cars and automobiles', 'History'",China,"'Hindi', 'Chinese', 'Arabic', 'Japanese'",60,1.4,22
22851,Janet Ashcraft,Female,'Business and entrepreneurship',Ethiopia,"'Portuguese', 'Russian', 'Arabic', 'English'",49,4.5,25
89662,Eric Ritchie,Male,'Gaming',Ecuador,"'Portuguese', 'Spanish', 'Chinese', 'English'",62,1.7,22
32299,Ramona George,Male,"'Business and entrepreneurship', 'Health and wellness', 'Cooking'",Brazil,"'Arabic', 'German', 'Japanese'",54,2.1,25
18466,Elois Wiater,Female,"'Fitness', 'Fashion', 'Science'",United States,'English',56,3.7,22
80185,Bethany Buckley,Male,'Business and entrepreneurship',China,"'German', 'Chinese'",40,1.6,15
4137,Verna Mckay,Male,"'Politics', 'Movies', 'Photography', 'Movies'",Turkey,"'Chinese', 'Spanish', 'German'",44,2.5,18
42355,Rene Alcaraz,Female,"'Books', 'Business and entrepreneurship'",United States,'English',69,2.7,14
29954,Carl Briscoe,Male,"'Politics', 'Gaming', 'Beauty', 'Cars and automobiles'",United States,"'Spanish', 'Hindi', 'Portuguese', 'Italian'",27,3.7,14
90155,Donna Gomez,Male,"'Business and entrepreneurship', 'Art', 'Food and dining'",Germany,"'Arabic', 'German', 'Hindi', 'Spanish'",23,1.3,12
20931,Lois Causey,Female,"'DIY and crafts', 'Fashion'",Spain,"'Russian', 'Japanese'",45,1.7,18
27210,Melissa Lee,Male,"'Cooking', 'Outdoor activities'",Italy,"'Japanese', 'German', 'Spanish'",28,3.8,18
87225,Gordon Johnson,Female,"'Outdoor activities', 'Art', 'Social causes and activism'",Republic of the Congo,"'German', 'Portuguese', 'Spanish', 'Hindi'",64,1.5,24
33115,Theresa Richards,Male,"'Movies', 'Movies', 'Education and learning'",Colombia,"'Spanish', 'German', 'Italian', 'Portuguese'",69,2.5,15
93534,George Thomas,Male,"'Technology', 'Cars and automobiles', 'Nature', 'Technology', 'Sports'",Japan,"'Chinese', 'English', 'Portuguese'",48,4.3,22
14970,Charlotte Gallagher,Male,'Movies',India,"'Italian', 'German', 'Portuguese'",23,2.4,25
3531,Lorene Veatch,Male,"'Pets', 'Books', 'Travel', 'Fitness'",United States,"'Chinese', 'Hindi', 'French', 'English'",42,5,22
4864,Wayne Mcmann,Female,"'Fashion', 'Fashion', 'Science', 'Books', 'Outdoor activities'",United States,"'Arabic', 'Russian', 'Italian', 'English'",51,5,15
58392,Mike Jones,Female,"'Sports', 'Health and wellness'",Colombia,'Portuguese',62,4.4,19
82307,Willie Patillo,Female,"'Parenting and family', 'Movies'",Bangladesh,'Japanese',31,2.9,10
48684,Dorothy Stout,Female,"'Sports', 'Food and dining', 'Travel', 'Cooking'",United States,"'French', 'English', 'Spanish'",58,1.2,24
91902,John Hisle,Male,"'Fashion', 'DIY and crafts', 'Nature', 'Movies'",Brazil,"'Italian', 'German', 'Japanese'",24,4.2,23
91402,Dominic Gray,Female,"'Fashion', 'Nature', 'Music', 'History', 'DIY and crafts'",India,"'Portuguese', 'French', 'Japanese', 'German'",44,4.5,22
79845,Patrica Baxley,Male,"'Outdoor activities', 'DIY and crafts', 'Fashion'",Russia,"'Arabic', 'Hindi', 'Chinese'",31,1.5,10
60194,James Cruz,Male,'Health and wellness',Brazil,"'Japanese', 'Arabic', 'Portuguese'",64,4.1,20
39455,Lucy Austin,Male,'Education and learning',Belgium,"'Chinese', 'Italian', 'German', 'Portuguese'",43,4,14
26690,Wendy Nebarez,Male,"'Beauty', 'Parenting and family'",Myanmar,'English',62,1.8,18
98954,Marjorie Walker,Female,"'Cooking', 'Technology', 'Travel', 'Photography'",Japan,"'French', 'Spanish', 'Arabic'",43,1.2,12
28807,Carol Carter,Female,"'Politics', 'Gardening', 'Sports', 'Fashion'",Poland,'Italian',69,3.5,25
48959,Ruth Rhodes,Male,'Cars and automobiles',Indonesia,'German',33,4.1,13
21560,Maria Garcia,Female,"'Nature', 'Health and wellness'",Russia,'Italian',26,2.2,12
27284,Clifford Robinson,Female,"'Movies', 'Gardening', 'DIY and crafts', 'Music'",Ethiopia,"'Spanish', 'Italian', 'German'",36,3.1,11
